"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 18:11:11 GMT 2024","Tue Aug 06 18:11:13 GMT 2024","2389","tests","test_unit_login","TestSmokeLoginPage","","","Second State Login Page Validation",""
"passed","Tue Aug 06 18:10:53 GMT 2024","Tue Aug 06 18:10:56 GMT 2024","2798","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pengaturan Kerja' Check Validation",""
"passed","Tue Aug 06 18:10:57 GMT 2024","Tue Aug 06 18:11:02 GMT 2024","5149","tests","test_unit_job","TestSmokeJobPage","","","Main Job Card Validation",""
"failed","Tue Aug 06 18:10:46 GMT 2024","Tue Aug 06 18:10:50 GMT 2024","3769","tests","test_example","","","","test_karirlab_title_page",""
"passed","Tue Aug 06 18:11:02 GMT 2024","Tue Aug 06 18:11:06 GMT 2024","3824","tests","test_unit_job","TestSmokeJobPage","","","'Pengalaman Kerja' Check Validation",""
"passed","Tue Aug 06 18:10:46 GMT 2024","Tue Aug 06 18:10:47 GMT 2024","474","tests","test_example","","","","test_has_title",""
"passed","Tue Aug 06 18:11:13 GMT 2024","Tue Aug 06 18:11:17 GMT 2024","4703","tests","test_unit_login","TestSmokeLoginPage","","","Valid email login validation",""
"passed","Tue Aug 06 18:11:24 GMT 2024","Tue Aug 06 18:11:26 GMT 2024","1441","tests","test_unit_res_builder","TestSmokeLoginPage","","","Informasi Resume Validation",""
"passed","Tue Aug 06 18:11:09 GMT 2024","Tue Aug 06 18:11:10 GMT 2024","1075","tests","test_unit_login","TestSmokeLoginPage","","","First State Login Page Validation",""
"passed","Tue Aug 06 18:10:56 GMT 2024","Tue Aug 06 18:11:02 GMT 2024","5960","tests","test_unit_job","TestSmokeJobPage","","","Sorting Control Test Validation",""
"passed","Tue Aug 06 18:10:47 GMT 2024","Tue Aug 06 18:10:48 GMT 2024","556","tests","test_example","","","","test_get_started_link",""
"passed","Tue Aug 06 18:10:50 GMT 2024","Tue Aug 06 18:10:56 GMT 2024","5957","tests","test_unit_job","TestSmokeJobPage","","","Input Field Search Validation",""
"passed","Tue Aug 06 18:10:50 GMT 2024","Tue Aug 06 18:10:52 GMT 2024","2142","tests","test_unit_job","TestSmokeJobPage","","","Main Filter button Validation",""
"passed","Tue Aug 06 18:11:08 GMT 2024","Tue Aug 06 18:11:12 GMT 2024","3720","tests","test_unit_job","TestSmokeJobPage","","","Pagination Section Validation",""
"passed","Tue Aug 06 18:11:02 GMT 2024","Tue Aug 06 18:11:07 GMT 2024","4780","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pekerjaan' Check Validation",""
