"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 30 12:12:00 GMT 2024","Sat Nov 30 12:12:01 GMT 2024","890","tests.resume_builder_feature.smoke","test_info_resume_import_data_diri","TestSmokeResBuildImportPage","","","Import Data Via My Profile Interaction",""
"passed","Sat Nov 30 12:11:35 GMT 2024","Sat Nov 30 12:11:35 GMT 2024","549","tests.resume_builder_feature.smoke","test_data_diri","TestSmokeResumeBuilderPage","","","Data Diri Hints Existence",""
"passed","Sat Nov 30 12:12:32 GMT 2024","Sat Nov 30 12:12:32 GMT 2024","861","tests.resume_builder_feature.smoke","test_riwayat_pekerjaan","TestSmokeResumeBuilderPage","","","Riwayat Pekerjaan Hints Existence",""
"passed","Sat Nov 30 12:13:00 GMT 2024","Sat Nov 30 12:13:01 GMT 2024","925","tests.job_feature.smoke","test_search_filter_menu","TestSmokeJobPage","","","Main Filter button Validation",""
"passed","Sat Nov 30 12:11:08 GMT 2024","Sat Nov 30 12:11:12 GMT 2024","4494","tests.job_feature.smoke","test_search_filter_menu","TestSmokeJobPage","","","'Tipe Pengaturan Kerja' Check Validation",""
"passed","Sat Nov 30 12:11:48 GMT 2024","Sat Nov 30 12:11:51 GMT 2024","2800","tests.resume_builder_feature.smoke","test_hobby","TestSmokeResumeBuilderPage","","","Minat Section Validation",""
"passed","Sat Nov 30 12:11:19 GMT 2024","Sat Nov 30 12:11:23 GMT 2024","3862","tests.job_feature.smoke","test_carousel_section","TestSmokeJobPage","","","Main Job Card Validation",""
"passed","Sat Nov 30 12:11:59 GMT 2024","Sat Nov 30 12:11:59 GMT 2024","359","tests.resume_builder_feature.smoke","test_data_diri_filling","TestSmokeResumeBuilderPage","","","The Data Diri saved state should be exist after user click save on Data Diri form",""
"passed","Sat Nov 30 12:11:08 GMT 2024","Sat Nov 30 12:11:15 GMT 2024","7012","tests.job_feature.smoke","test_search_filter_menu","TestSmokeJobPage","","","Input Field Search Validation",""
"passed","Sat Nov 30 12:11:40 GMT 2024","Sat Nov 30 12:11:44 GMT 2024","3950","tests.resume_builder_feature.smoke","test_achievements","TestSmokeResumeBuilderPage","","","Prestasi Section Validation",""
"passed","Sat Nov 30 12:12:08 GMT 2024","Sat Nov 30 12:12:10 GMT 2024","1423","tests.resume_builder_feature.smoke","test_info_resume_import_data_diri","TestSmokeResBuildImportPage","","","Import Data Via My Profile Interaction",""
"passed","Sat Nov 30 12:11:55 GMT 2024","Sat Nov 30 12:11:56 GMT 2024","733","tests.resume_builder_feature.smoke","test_hobby","TestSmokeResumeBuilderPage","","","Minat Hints Existence",""
"passed","Sat Nov 30 12:12:34 GMT 2024","Sat Nov 30 12:12:39 GMT 2024","4239","tests","test_example","","","","test_karirlab_title_page",""
"passed","Sat Nov 30 12:12:12 GMT 2024","Sat Nov 30 12:12:13 GMT 2024","755","tests.resume_builder_feature.smoke","test_info_resume_import_data_diri","TestSmokeResBuildImportPage","","","Import Data Via My Profile Interaction",""
"passed","Sat Nov 30 12:11:28 GMT 2024","Sat Nov 30 12:11:29 GMT 2024","1696","tests.login_feature","test_unit_login","TestSmokeLoginPage","","","Second State Login Page Validation",""
"passed","Sat Nov 30 12:11:16 GMT 2024","Sat Nov 30 12:11:19 GMT 2024","3294","tests.job_feature.smoke","test_search_filter_menu","TestSmokeJobPage","","","'Pengalaman Kerja' Check Validation",""
"passed","Sat Nov 30 12:11:18 GMT 2024","Sat Nov 30 12:11:23 GMT 2024","4674","tests.job_feature.smoke","test_search_filter_menu","TestSmokeJobPage","","","'Tipe Pekerjaan' Check Validation",""
"passed","Sat Nov 30 12:12:36 GMT 2024","Sat Nov 30 12:12:36 GMT 2024","529","tests","test_example","","","","test_get_started_link",""
"passed","Sat Nov 30 12:12:17 GMT 2024","Sat Nov 30 12:12:18 GMT 2024","1048","tests.resume_builder_feature.smoke","test_info_resume_import_resume","TestSmokeResBuildImportPage","","","Import Data Via My Resume Validation",""
"passed","Sat Nov 30 12:11:40 GMT 2024","Sat Nov 30 12:11:51 GMT 2024","11652","tests.resume_builder_feature.smoke","test_data_diri","TestSmokeResumeBuilderPage","","","Data Diri Existence Validation",""
"passed","Sat Nov 30 12:11:08 GMT 2024","Sat Nov 30 12:11:16 GMT 2024","8080","tests.job_feature.smoke","test_carousel_section","TestSmokeJobPage","","","Sorting Control Test Validation",""
"passed","Sat Nov 30 12:12:51 GMT 2024","Sat Nov 30 12:13:21 GMT 2024","29612","tests.resume_builder_feature.smoke","test_riwayat_pendidikan","TestSmokeResumeBuilderPage","","","Riwayat Pendidikan Validation",""
"passed","Sat Nov 30 12:12:14 GMT 2024","Sat Nov 30 12:12:15 GMT 2024","553","tests.resume_builder_feature.smoke","test_info_resume_import_resume","TestSmokeResBuildImportPage","","","Import Data Via My Resume Validation",""
"passed","Sat Nov 30 12:12:23 GMT 2024","Sat Nov 30 12:12:24 GMT 2024","982","tests.resume_builder_feature.smoke","test_proficient","TestSmokeResumeBuilderPage","","","Keahlian Hints Existence",""
"passed","Sat Nov 30 12:12:11 GMT 2024","Sat Nov 30 12:12:13 GMT 2024","1341","tests.resume_builder_feature.smoke","test_info_resume_import_data_diri","TestSmokeResBuildImportPage","","","Import Data Via My Profile Interaction",""
"passed","Sat Nov 30 12:11:23 GMT 2024","Sat Nov 30 12:11:24 GMT 2024","804","tests.login_feature","test_unit_login","TestSmokeLoginPage","","","First State Login Page Validation",""
"passed","Sat Nov 30 12:12:34 GMT 2024","Sat Nov 30 12:12:35 GMT 2024","627","tests.resume_builder_feature.smoke","test_riwayat_pendidikan","TestSmokeResumeBuilderPage","","","Riwayat Pendidikan Hints Existence",""
"passed","Sat Nov 30 12:12:04 GMT 2024","Sat Nov 30 12:12:04 GMT 2024","257","tests.resume_builder_feature.smoke","test_info_resume_import_data_diri","TestSmokeResBuildImportPage","","","Import Data Main Validation",""
"passed","Sat Nov 30 12:11:47 GMT 2024","Sat Nov 30 12:11:48 GMT 2024","932","tests.resume_builder_feature.smoke","test_data_diri_filling","TestSmokeResumeBuilderPage","","","The Data Diri saved state should be exist after user click save on Data Diri form",""
"passed","Sat Nov 30 12:12:19 GMT 2024","Sat Nov 30 12:12:21 GMT 2024","1193","tests.resume_builder_feature.smoke","test_info_resume_import_resume","TestSmokeResBuildImportPage","","","Import Data Via My Resume Validation",""
"passed","Sat Nov 30 12:11:55 GMT 2024","Sat Nov 30 12:12:07 GMT 2024","11880","tests.resume_builder_feature.smoke","test_info_resume","TestSmokeResumeBuilderPage","","","Informasi Resume Validation",""
