"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 17:59:43 GMT 2024","Tue Aug 06 17:59:44 GMT 2024","551","tests","test_example","","","","test_get_started_link",""
"failed","Tue Aug 06 17:59:42 GMT 2024","Tue Aug 06 17:59:46 GMT 2024","4198","tests","test_example","","","","test_karirlab_title_page",""
"passed","Tue Aug 06 18:00:08 GMT 2024","Tue Aug 06 18:00:13 GMT 2024","4417","tests","test_unit_login","TestSmokeLoginPage","","","Valid email login validation",""
"passed","Tue Aug 06 17:59:52 GMT 2024","Tue Aug 06 17:59:57 GMT 2024","4869","tests","test_unit_job","TestSmokeJobPage","","","Sorting Control Test Validation",""
"passed","Tue Aug 06 18:00:05 GMT 2024","Tue Aug 06 18:00:08 GMT 2024","2433","tests","test_unit_login","TestSmokeLoginPage","","","Second State Login Page Validation",""
"passed","Tue Aug 06 18:00:19 GMT 2024","Tue Aug 06 18:00:20 GMT 2024","1401","tests","test_unit_res_builder","TestSmokeLoginPage","","","Informasi Resume Validation",""
"passed","Tue Aug 06 17:59:56 GMT 2024","Tue Aug 06 17:59:59 GMT 2024","3119","tests","test_unit_job","TestSmokeJobPage","","","'Pengalaman Kerja' Check Validation",""
"passed","Tue Aug 06 17:59:42 GMT 2024","Tue Aug 06 17:59:42 GMT 2024","339","tests","test_example","","","","test_has_title",""
"passed","Tue Aug 06 17:59:58 GMT 2024","Tue Aug 06 18:00:03 GMT 2024","4985","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pekerjaan' Check Validation",""
"passed","Tue Aug 06 17:59:46 GMT 2024","Tue Aug 06 17:59:48 GMT 2024","1996","tests","test_unit_job","TestSmokeJobPage","","","Main Filter button Validation",""
"passed","Tue Aug 06 18:00:04 GMT 2024","Tue Aug 06 18:00:05 GMT 2024","892","tests","test_unit_login","TestSmokeLoginPage","","","First State Login Page Validation",""
"passed","Tue Aug 06 17:59:54 GMT 2024","Tue Aug 06 17:59:59 GMT 2024","4628","tests","test_unit_job","TestSmokeJobPage","","","Main Job Card Validation",""
"passed","Tue Aug 06 17:59:46 GMT 2024","Tue Aug 06 17:59:53 GMT 2024","6374","tests","test_unit_job","TestSmokeJobPage","","","Input Field Search Validation",""
"passed","Tue Aug 06 18:00:03 GMT 2024","Tue Aug 06 18:00:07 GMT 2024","3874","tests","test_unit_job","TestSmokeJobPage","","","Pagination Section Validation",""
"passed","Tue Aug 06 17:59:48 GMT 2024","Tue Aug 06 17:59:51 GMT 2024","3062","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pengaturan Kerja' Check Validation",""
