"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 26 14:59:04 GMT 2024","Fri Jul 26 14:59:10 GMT 2024","6205","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pekerjaan' Check Validation",""
"passed","Fri Jul 26 14:59:13 GMT 2024","Fri Jul 26 14:59:14 GMT 2024","730","tests","test_unit_login","TestSmokeLoginPage","","","First State Login Page Validation",""
"passed","Fri Jul 26 14:58:49 GMT 2024","Fri Jul 26 14:58:53 GMT 2024","4701","tests","test_unit_job","TestSmokeJobPage","","","Main Filter button Validation",""
"passed","Fri Jul 26 14:59:13 GMT 2024","Fri Jul 26 14:59:18 GMT 2024","5278","tests","test_unit_job","TestSmokeJobPage","","","Pagination Section Validation",""
"passed","Fri Jul 26 14:58:49 GMT 2024","Fri Jul 26 14:58:58 GMT 2024","9614","tests","test_unit_job","TestSmokeJobPage","","","Input Field Search Validation",""
"passed","Fri Jul 26 14:59:17 GMT 2024","Fri Jul 26 14:59:20 GMT 2024","3327","tests","test_unit_login","TestSmokeLoginPage","","","Valid email login validation",""
"passed","Fri Jul 26 14:58:45 GMT 2024","Fri Jul 26 14:58:49 GMT 2024","4764","tests","test_example","","","","test_karirlab_title_page",""
"passed","Fri Jul 26 14:59:00 GMT 2024","Fri Jul 26 14:59:07 GMT 2024","6583","tests","test_unit_job","TestSmokeJobPage","","","Main Job Card Validation",""
"passed","Fri Jul 26 14:58:46 GMT 2024","Fri Jul 26 14:58:47 GMT 2024","615","tests","test_example","","","","test_get_started_link",""
"passed","Fri Jul 26 14:59:06 GMT 2024","Fri Jul 26 14:59:11 GMT 2024","5945","tests","test_unit_job","TestSmokeJobPage","","","'Pengalaman Kerja' Check Validation",""
"passed","Fri Jul 26 14:59:16 GMT 2024","Fri Jul 26 14:59:19 GMT 2024","2806","tests","test_unit_login","TestSmokeLoginPage","","","Second State Login Page Validation",""
"passed","Fri Jul 26 14:58:55 GMT 2024","Fri Jul 26 14:59:00 GMT 2024","4483","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pengaturan Kerja' Check Validation",""
"passed","Fri Jul 26 14:59:00 GMT 2024","Fri Jul 26 14:59:07 GMT 2024","7203","tests","test_unit_job","TestSmokeJobPage","","","Sorting Control Test Validation",""
"passed","Fri Jul 26 14:58:45 GMT 2024","Fri Jul 26 14:58:45 GMT 2024","375","tests","test_example","","","","test_has_title",""
