"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 25 15:22:58 GMT 2024","Thu Jul 25 15:23:02 GMT 2024","3332","tests","test_unit_job","TestJobPageSmoke","","","Main Filter button Validation",""
"passed","Thu Jul 25 15:23:04 GMT 2024","Thu Jul 25 15:23:08 GMT 2024","3713","tests","test_unit_job","TestJobPageSmoke","","","'Tipe Pengaturan Kerja' Check Validation",""
"passed","Thu Jul 25 15:22:54 GMT 2024","Thu Jul 25 15:22:59 GMT 2024","4877","tests","test_example","","","","test_karirlab_title_page",""
"passed","Thu Jul 25 15:23:07 GMT 2024","Thu Jul 25 15:23:13 GMT 2024","5628","tests","test_unit_job","TestJobPageSmoke","","","Main Job Card Validation",""
"passed","Thu Jul 25 15:23:09 GMT 2024","Thu Jul 25 15:23:15 GMT 2024","6362","tests","test_unit_job","TestJobPageSmoke","","","Sorting Control Test Validation",""
"passed","Thu Jul 25 15:22:55 GMT 2024","Thu Jul 25 15:22:55 GMT 2024","398","tests","test_example","","","","test_has_title",""
"passed","Thu Jul 25 15:22:58 GMT 2024","Thu Jul 25 15:23:05 GMT 2024","6841","tests","test_unit_job","TestJobPageSmoke","","","Input Field Search Validation",""
"passed","Thu Jul 25 15:22:56 GMT 2024","Thu Jul 25 15:22:57 GMT 2024","529","tests","test_example","","","","test_get_started_link",""
"passed","Thu Jul 25 15:23:19 GMT 2024","Thu Jul 25 15:23:22 GMT 2024","3276","tests","test_unit_job","TestJobPageSmoke","","","Pagination Section Validation",""
"passed","Thu Jul 25 15:23:13 GMT 2024","Thu Jul 25 15:23:18 GMT 2024","5135","tests","test_unit_job","TestJobPageSmoke","","","'Pengalaman Kerja' Check Validation",""
"passed","Thu Jul 25 15:23:10 GMT 2024","Thu Jul 25 15:23:17 GMT 2024","6426","tests","test_unit_job","TestJobPageSmoke","","","'Tipe Pekerjaan' Check Validation",""
