"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 26 15:01:46 GMT 2024","Fri Jul 26 15:01:50 GMT 2024","3988","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pengaturan Kerja' Check Validation",""
"passed","Fri Jul 26 15:02:05 GMT 2024","Fri Jul 26 15:02:07 GMT 2024","2490","tests","test_unit_login","TestSmokeLoginPage","","","Second State Login Page Validation",""
"passed","Fri Jul 26 15:02:05 GMT 2024","Fri Jul 26 15:02:08 GMT 2024","3080","tests","test_unit_login","TestSmokeLoginPage","","","Valid email login validation",""
"passed","Fri Jul 26 15:01:55 GMT 2024","Fri Jul 26 15:02:00 GMT 2024","5473","tests","test_unit_job","TestSmokeJobPage","","","'Pengalaman Kerja' Check Validation",""
"passed","Fri Jul 26 15:01:37 GMT 2024","Fri Jul 26 15:01:38 GMT 2024","1009","tests","test_example","","","","test_get_started_link",""
"passed","Fri Jul 26 15:02:00 GMT 2024","Fri Jul 26 15:02:05 GMT 2024","4973","tests","test_unit_job","TestSmokeJobPage","","","Pagination Section Validation",""
"passed","Fri Jul 26 15:01:50 GMT 2024","Fri Jul 26 15:01:57 GMT 2024","7686","tests","test_unit_job","TestSmokeJobPage","","","Sorting Control Test Validation",""
"passed","Fri Jul 26 15:02:03 GMT 2024","Fri Jul 26 15:02:04 GMT 2024","1102","tests","test_unit_login","TestSmokeLoginPage","","","First State Login Page Validation",""
"passed","Fri Jul 26 15:01:39 GMT 2024","Fri Jul 26 15:01:47 GMT 2024","8392","tests","test_unit_job","TestSmokeJobPage","","","Input Field Search Validation",""
"passed","Fri Jul 26 15:01:49 GMT 2024","Fri Jul 26 15:01:54 GMT 2024","5203","tests","test_unit_job","TestSmokeJobPage","","","Main Job Card Validation",""
"passed","Fri Jul 26 15:01:35 GMT 2024","Fri Jul 26 15:01:36 GMT 2024","395","tests","test_example","","","","test_has_title",""
"passed","Fri Jul 26 15:01:39 GMT 2024","Fri Jul 26 15:01:43 GMT 2024","3995","tests","test_unit_job","TestSmokeJobPage","","","Main Filter button Validation",""
"passed","Fri Jul 26 15:01:53 GMT 2024","Fri Jul 26 15:01:59 GMT 2024","6406","tests","test_unit_job","TestSmokeJobPage","","","'Tipe Pekerjaan' Check Validation",""
"passed","Fri Jul 26 15:01:35 GMT 2024","Fri Jul 26 15:01:40 GMT 2024","4708","tests","test_example","","","","test_karirlab_title_page",""
